,Model_Name,Model_Type,Data_Center_Region,Training_Hours,Energy_Consumption_kWh,Peak_Power_kW,Inference_Count,Latency_ms,Throughput_ops,Model_Accuracy_%,CO2_Emissions_kg,Carbon_Intensity_gCO2_kWh,Energy_Source,Green_Energy_Usage_%,Renewable_Energy_%,Water_Usage_L,Cooling_Efficiency_%,PUE,Sustainability_Score,Carbon_Efficiency,Green_Score_Index
1541,Model_77,NLP,Asia-Pacific,634,1727.79,5.97,26470,438.94,437.34,65.56,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.075,48.04
1542,Model_77,NLP,Asia-Pacific,634,1727.79,5.97,26470,438.94,437.34,65.56,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.2492,56.94
1543,Model_77,NLP,Asia-Pacific,634,1727.79,5.97,26470,438.94,437.34,65.56,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.0982,51.23
1544,Model_77,NLP,Asia-Pacific,634,1727.79,5.97,26470,438.94,437.34,65.56,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.2075,48.09
1545,Model_77,NLP,Asia-Pacific,634,1727.79,5.97,26470,438.94,437.34,65.56,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.2354,46.2
1546,Model_77,NLP,Asia-Pacific,634,1727.79,5.97,26470,438.94,437.34,65.56,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0331,41.58
1547,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.1196,36.28
1548,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.5316,69.19
1549,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.6521,56.78
1550,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.5872,37.64
1551,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.3979,37.36
1552,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.1298,47.23
1553,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.6085,62.86
1554,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.1719,54.88
1555,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.3329,55.99
1556,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.5584,35.29
1557,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.4469,64.23
1558,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.7622,30.57
1559,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.7457,36.25
1560,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.1559,53.59
1561,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.4815,47.12
1562,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.2192,37.35
1563,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.3362,40.31
1564,Model_78,Anomaly Detection,US-East,977,537.99,7.45,43344,204.72,136.3,91.68,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.7816,65.5
1565,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,426.52,688.17,Solar,85.65,34.0,981.44,60.29,1.23,48.11,3.3923,45.55
1566,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,56.75,533.16,Hydro,85.63,53.22,654.81,73.88,1.74,76.54,0.4514,57.0
1567,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,191.7,656.63,Hydro,72.12,21.63,577.07,78.54,1.54,10.3,1.5247,30.22
1568,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,285.01,308.66,Hydro,23.12,59.48,914.95,92.01,1.51,89.74,2.2668,42.79
1569,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,425.97,546.63,Mixed,72.46,88.97,712.76,86.48,1.59,97.89,3.388,68.04
1570,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,358.22,777.33,Coal,59.68,28.3,112.92,60.2,1.64,25.39,2.8491,31.5
1571,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,448.92,780.74,Mixed,23.13,70.75,248.67,91.19,1.84,33.93,3.5705,34.98
1572,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,61.69,114.46,Mixed,74.39,43.83,621.84,79.23,1.93,8.69,0.4907,37.38
1573,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,117.04,243.06,Hydro,39.06,51.26,830.7,72.18,1.12,73.59,0.9309,41.9
1574,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,182.76,883.11,Coal,48.39,61.49,355.5,60.1,1.31,36.31,1.4536,40.25
1575,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,142.01,635.14,Wind,27.34,47.9,408.42,92.33,1.3,86.11,1.1295,39.83
1576,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,351.19,323.65,Wind,99.67,20.08,771.96,61.83,1.88,48.48,2.7932,45.68
1577,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,320.83,344.56,Wind,87.08,61.81,78.95,94.5,1.62,90.06,2.5517,62.74
1578,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,343.55,252.73,Mixed,54.09,73.09,873.85,72.02,1.25,69.12,2.7324,52.06
1579,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,229.41,488.22,Wind,51.73,45.23,427.31,85.95,1.38,82.26,1.8246,45.58
1580,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,403.54,267.13,Mixed,89.05,85.26,134.74,76.67,1.98,49.75,3.2096,62.32
1581,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,491.88,386.92,Hydro,38.93,18.75,271.56,73.5,1.6,10.66,3.9122,19.49
1582,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,205.42,303.33,Solar,92.62,36.49,375.78,74.88,1.87,14.0,1.6338,41.6
1583,Model_79,Anomaly Detection,Canada-Central,429,125.73,1.71,43918,71.34,290.94,84.74,470.86,602.32,Solar,79.28,77.77,627.18,81.78,1.63,95.86,3.745,66.32
1584,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.1003,36.28
1585,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.4459,69.19
1586,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.547,56.78
1587,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.4926,37.64
1588,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.3338,37.36
1589,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.1089,47.23
1590,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.5104,62.86
1591,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.1442,54.88
1592,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.2792,55.99
1593,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.4684,35.29
1594,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.3749,64.23
1595,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.6393,30.57
1596,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.6255,36.25
1597,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.1307,53.59
1598,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.4039,47.12
1599,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.1839,37.35
1600,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.282,40.31
1601,Model_80,Anomaly Detection,US-East,431,641.37,2.88,53224,19.25,369.45,81.29,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.6556,65.5
1602,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.0586,36.28
1603,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.2606,69.19
1604,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.3197,56.78
1605,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.2879,37.64
1606,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.1951,37.36
1607,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.0636,47.23
1608,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.2983,62.86
1609,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.0843,54.88
1610,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.1632,55.99
1611,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.2738,35.29
1612,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.2191,64.23
1613,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.3737,30.57
1614,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.3656,36.25
1615,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.0764,53.59
1616,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.236,47.12
1617,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.1075,37.35
1618,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.1648,40.31
1619,Model_81,Speech,US-East,113,1097.31,6.02,40298,378.79,649.46,95.67,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.3832,65.5
1620,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,230.23,267.26,Mixed,70.08,47.02,627.68,68.56,1.28,49.7,0.3351,45.14
1621,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,336.3,239.96,Coal,41.92,49.91,740.08,63.34,1.19,7.55,0.4895,29.14
1622,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,299.74,885.73,Hydro,37.17,79.17,570.07,90.62,1.58,75.32,0.4363,49.99
1623,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,144.61,513.31,Wind,50.18,93.23,478.36,62.11,1.44,27.23,0.2105,48.51
1624,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,486.14,872.34,Coal,46.92,18.47,547.42,60.69,1.55,80.07,0.7077,35.65
1625,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,78.27,564.55,Mixed,53.88,91.7,487.11,91.87,1.48,72.08,0.1139,58.13
1626,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,306.16,397.83,Solar,65.48,19.63,605.53,67.79,1.36,80.53,0.4457,41.69
1627,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,303.44,344.29,Mixed,40.0,28.57,711.68,87.98,1.19,96.26,0.4417,39.88
1628,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,154.86,240.74,Solar,39.09,36.28,974.45,63.32,1.19,32.4,0.2254,29.17
1629,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,233.7,495.11,Hydro,79.19,35.8,262.66,95.42,1.81,63.32,0.3402,47.2
1630,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,129.62,791.33,Wind,68.2,77.21,52.47,88.35,1.65,21.95,0.1887,48.04
1631,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,430.6,542.26,Hydro,76.41,80.31,749.98,72.65,1.48,49.43,0.6268,56.94
1632,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,169.72,337.21,Coal,39.9,92.44,579.86,87.76,1.82,57.33,0.2471,51.23
1633,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,358.46,304.97,Solar,54.76,78.35,586.24,66.34,1.52,40.44,0.5218,48.09
1634,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,406.66,589.21,Mixed,40.29,62.2,409.83,93.39,1.66,77.09,0.592,46.2
1635,Model_82,NLP,Asia-Pacific,861,686.97,8.74,81219,312.05,575.07,91.47,57.13,104.15,Hydro,65.72,48.64,904.67,88.18,1.85,35.39,0.0832,41.58
1636,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,64.34,785.06,Wind,75.43,32.34,93.57,97.05,1.61,19.61,0.0387,36.28
1637,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,286.01,728.27,Mixed,97.41,73.97,374.49,80.33,1.41,88.75,0.1718,69.19
1638,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,350.8,635.19,Wind,63.84,88.22,560.4,78.11,1.3,55.67,0.2108,56.78
1639,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,315.93,895.57,Coal,64.95,33.35,539.47,89.18,1.63,40.64,0.1898,37.64
1640,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,214.09,393.18,Wind,50.22,17.59,377.83,82.57,1.69,84.81,0.1286,37.36
1641,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,69.82,346.45,Coal,51.17,63.22,571.28,80.85,1.16,64.29,0.042,47.23
1642,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,327.37,300.37,Hydro,96.68,90.24,172.31,63.34,1.92,33.59,0.1967,62.86
1643,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,92.46,284.15,Wind,64.3,53.43,874.89,75.52,1.44,97.45,0.0556,54.88
1644,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,179.08,160.28,Hydro,89.35,88.05,762.14,84.08,1.32,13.23,0.1076,55.99
1645,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,300.42,415.75,Hydro,31.73,31.4,750.53,87.12,1.35,81.51,0.1805,35.29
1646,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,240.45,636.91,Hydro,90.43,75.56,558.57,81.94,1.51,72.02,0.1445,64.23
1647,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,410.05,336.23,Hydro,67.35,16.77,500.27,80.21,1.58,26.37,0.2464,30.57
1648,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,401.19,358.04,Coal,48.02,54.85,387.35,62.53,1.27,26.65,0.2411,36.25
1649,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,83.85,778.94,Wind,76.65,53.1,666.38,68.7,1.37,73.22,0.0504,53.59
1650,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,259.02,209.3,Wind,58.53,81.51,505.6,80.63,1.38,25.07,0.1556,47.12
1651,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,117.92,435.82,Mixed,46.42,22.07,607.21,86.36,1.41,83.81,0.0709,37.35
1652,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,180.85,165.28,Mixed,52.42,53.4,370.57,78.83,1.44,42.2,0.1087,40.31
1653,Model_83,Speech,US-East,263,1664.34,5.84,62629,353.52,362.54,66.05,420.48,417.43,Coal,79.54,87.25,363.83,86.87,1.57,77.1,0.2526,65.5
1654,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,337.73,282.84,Solar,36.53,57.27,136.45,92.33,1.78,33.44,0.5828,34.9
1655,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,363.65,806.11,Hydro,50.83,88.53,806.65,97.9,1.54,83.98,0.6275,58.63
1656,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,135.47,323.1,Mixed,47.25,70.63,849.99,81.89,1.79,40.8,0.2338,43.59
1657,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,108.84,810.22,Mixed,94.93,94.67,380.04,87.47,1.64,59.5,0.1878,68.8
1658,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,274.52,852.11,Mixed,66.07,46.56,430.29,96.78,1.65,98.87,0.4737,53.59
1659,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,442.81,695.34,Hydro,62.75,37.38,380.24,74.03,1.79,12.28,0.7641,32.52
1660,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,454.35,507.05,Wind,28.0,25.65,388.19,67.67,1.19,91.06,0.784,34.35
1661,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,143.34,609.07,Coal,24.28,21.1,899.51,86.01,1.86,62.48,0.2473,26.14
1662,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,10.25,571.9,Hydro,87.77,48.33,363.59,65.28,1.21,82.51,0.0177,57.37
1663,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,159.34,489.39,Hydro,96.54,88.53,137.68,64.43,1.25,3.42,0.275,56.25
1664,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,283.47,557.6,Mixed,95.7,45.14,617.41,97.66,1.29,11.42,0.4892,44.57
1665,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,41.8,134.88,Solar,29.08,46.44,559.76,74.41,1.64,98.54,0.0721,42.51
1666,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,134.42,895.64,Wind,94.47,81.33,927.84,95.21,1.2,47.11,0.232,62.18
1667,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,359.01,806.8,Mixed,24.47,17.95,554.7,89.7,1.93,51.25,0.6195,23.0
1668,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,82.56,698.18,Wind,78.96,25.71,734.49,91.46,1.52,74.17,0.1425,46.26
1669,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,140.72,364.6,Mixed,76.47,21.03,190.35,90.38,1.93,40.26,0.2428,37.36
1670,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,488.54,542.21,Wind,97.49,70.34,176.46,91.36,1.63,21.8,0.843,54.75
1671,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,270.16,314.78,Coal,37.81,75.57,386.44,82.36,1.13,68.32,0.4662,47.74
1672,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,280.92,398.15,Hydro,91.35,34.29,149.63,77.17,1.8,52.97,0.4848,48.34
1673,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,204.81,255.42,Mixed,81.38,66.15,282.14,97.91,1.36,18.44,0.3534,48.03
1674,Model_84,Speech,EU-West,236,579.51,2.77,67040,110.42,986.65,72.44,263.7,156.75,Coal,85.82,79.4,523.34,88.59,1.74,9.03,0.455,51.5
1675,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,337.73,282.84,Solar,36.53,57.27,136.45,92.33,1.78,33.44,0.1748,34.9
1676,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,363.65,806.11,Hydro,50.83,88.53,806.65,97.9,1.54,83.98,0.1882,58.63
1677,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,135.47,323.1,Mixed,47.25,70.63,849.99,81.89,1.79,40.8,0.0701,43.59
1678,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,108.84,810.22,Mixed,94.93,94.67,380.04,87.47,1.64,59.5,0.0563,68.8
1679,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,274.52,852.11,Mixed,66.07,46.56,430.29,96.78,1.65,98.87,0.1421,53.59
1680,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,442.81,695.34,Hydro,62.75,37.38,380.24,74.03,1.79,12.28,0.2292,32.52
1681,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,454.35,507.05,Wind,28.0,25.65,388.19,67.67,1.19,91.06,0.2351,34.35
1682,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,143.34,609.07,Coal,24.28,21.1,899.51,86.01,1.86,62.48,0.0742,26.14
1683,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,10.25,571.9,Hydro,87.77,48.33,363.59,65.28,1.21,82.51,0.0053,57.37
1684,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,159.34,489.39,Hydro,96.54,88.53,137.68,64.43,1.25,3.42,0.0825,56.25
1685,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,283.47,557.6,Mixed,95.7,45.14,617.41,97.66,1.29,11.42,0.1467,44.57
1686,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,41.8,134.88,Solar,29.08,46.44,559.76,74.41,1.64,98.54,0.0216,42.51
1687,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,134.42,895.64,Wind,94.47,81.33,927.84,95.21,1.2,47.11,0.0696,62.18
1688,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,359.01,806.8,Mixed,24.47,17.95,554.7,89.7,1.93,51.25,0.1858,23.0
1689,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,82.56,698.18,Wind,78.96,25.71,734.49,91.46,1.52,74.17,0.0427,46.26
1690,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,140.72,364.6,Mixed,76.47,21.03,190.35,90.38,1.93,40.26,0.0728,37.36
1691,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,488.54,542.21,Wind,97.49,70.34,176.46,91.36,1.63,21.8,0.2528,54.75
1692,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,270.16,314.78,Coal,37.81,75.57,386.44,82.36,1.13,68.32,0.1398,47.74
1693,Model_85,NLP,EU-West,121,1932.24,6.96,29016,72.5,609.72,69.91,280.92,398.15,Hydro,91.35,34.29,149.63,77.17,1.8,52.97,0.1454,48.34
